pulled_at,contest,question,slug,candidate,probability,liquidity
2026-09-26T14:58:30.993900+00:00,dem_nominee,2028 Democratic nominee?,2028-democratic-nominee,Kamala Harris,0.076952076780565,32000
2026-09-26T14:58:30.993900+00:00,dem_nominee,2028 Democratic nominee?,2028-democratic-nominee,Gretchen Whitmer,0.004994830056785096,32000
2026-09-26T14:58:30.993900+00:00,dem_nominee,2028 Democratic nominee?,2028-democratic-nominee,Gavin Newsom,0.15148645990108536,32000
2026-09-26T14:58:30.993900+00:00,dem_nominee,2028 Democratic nominee?,2028-democratic-nominee,Pete Buttigieg,0.06485797446147068,32000
2026-09-26T14:58:30.993900+00:00,dem_nominee,2028 Democratic nominee?,2028-democratic-nominee,Josh Shapiro,0.043965462361578285,32000
2026-09-26T14:58:30.993900+00:00,dem_nominee,2028 Democratic nominee?,2028-democratic-nominee,Andy Beshear,0.020221317803916634,32000
2026-09-26T14:58:30.993900+00:00,dem_nominee,2028 Democratic nominee?,2028-democratic-nominee,Alexandria Ocasio-Cortez,0.15095536106993152,32000
2026-09-26T14:58:30.993900+00:00,dem_nominee,2028 Democratic nominee?,2028-democratic-nominee,Jon Ossoff,0.17140534953001324,32000
2026-09-26T14:58:30.993900+00:00,dem_nominee,2028 Democratic nominee?,2028-democratic-nominee,Mark Kelly,0.036012700714564326,32000
2026-09-26T14:58:30.993900+00:00,president,Who will win the 2028 US presidential election?,who-will-win-the-2028-us-presidenti,Gavin Newsom,0.10134491343182948,2795
2026-09-26T14:58:30.993900+00:00,president,Who will win the 2028 US presidential election?,who-will-win-the-2028-us-presidenti,Kamala Harris,0.03481523273578915,2795
2026-09-26T14:58:30.993900+00:00,president,Who will win the 2028 US presidential election?,who-will-win-the-2028-us-presidenti,Gretchen Whitmer,0.01113766491615557,2795
2026-09-26T14:58:30.993900+00:00,president,Who will win the 2028 US presidential election?,who-will-win-the-2028-us-presidenti,Pete Buttigieg,0.026137023811181985,2795
2026-09-26T14:58:30.993900+00:00,president,Who will win the 2028 US presidential election?,who-will-win-the-2028-us-presidenti,Alexandria Ocasio-Cortez,0.09511337257519746,2795
2026-09-26T14:58:30.993900+00:00,president,Who will win the 2028 US presidential election?,who-will-win-the-2028-us-presidenti,Josh Shapiro,0.031021318084287257,2795
2026-09-26T14:58:30.993900+00:00,president,Who will win the 2028 US presidential election?,who-will-win-the-2028-us-presidenti,Andy Beshear,0.009290819189431062,2795
2026-09-26T14:58:30.993900+00:00,president,Who will win the 2028 US presidential election?,who-will-win-the-2028-us-presidenti,Marco Rubio,0.10361577268279955,2795
